;signatur;geschaftstyp;partei;urheber;titel;beginn_datum;ende;schwerpunkt;geschaft;status;jahr;themes;pdf_file_url;content
1157;21.5002;Interpellation;SP;Roth, Franziska;Interpellation Nr. 155 Fraziska Roth betreffend berufliche Orientierung und Lehrstellensuche;2021-01-13;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110662;A;2021;;https://grosserrat.bs.ch/dokumente/100393/000000393364.pdf;tbd
1158;20.5491;Schriftliche Anfrage;Grüne;Fuhrer, Raphael;Schriftliche Anfrage Raphael Fuhrer betreffend Steuerabzüge im Verkehrsbereich;2021-01-13;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110661;A;2021;Motorisierter Individualverkehr|Steuerpolitik;https://grosserrat.bs.ch/dokumente/100393/000000393363.pdf;tbd
1159;20.548;Anzug;SVP;Messerli, Pascal;Anzug Pascal Messerli und Konsorten betreffend Basler Preis für Zivilcourage;2021-01-13;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110649;A;2021;;https://grosserrat.bs.ch/dokumente/100393/000000393318.pdf;tbd
1160;20.5474;Anzug;SP;Brandenburger, Jessica;Anzug Jessica Brandenburger und Konsorten betreffend Schaffung eines ambulanten gerontopsychiatrischen Dienstes für Basel-Stadt;2021-01-13;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110639;B;2021;;https://grosserrat.bs.ch/dokumente/100393/000000393213.pdf;tbd
1161;20.5472;Anzug;SP;Cuénod, Tim;Anzug Tim Cuénod und Konsorten betreffend eine kantonale Flachdach-Strategie;2021-01-13;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110637;B;2021;Raumplanung|Klima & Luft;https://grosserrat.bs.ch/dokumente/100393/000000393211.pdf;tbd
1162;20.5469;Interpellation;SP;Wittlin, Stefan;Interpellation Nr. 153 Stefan Wittlin betreffend neue Pressabfallkübel;2020-12-09;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110631;A;2020;Gestaltung & Infrastruktur|Abfall & Recycling;https://grosserrat.bs.ch/dokumente/100393/000000393194.pdf;tbd
1163;20.5468;Interpellation;;Metzger, Ursula;Interpellation Nr. 152 Ursula Metzger betreffend mit Maschinenpistolen ausgerüstete Polizisten und Polizistinnen in der Stadt unterwegs;2020-12-09;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110630;A;2020;;https://grosserrat.bs.ch/dokumente/100393/000000393193.pdf;tbd
1164;20.5467;Interpellation;;Leuthardt, Beat;Interpellation Nr. 151 Beat Leuthardt betreffend Stau statt ÖV-Priorität an der äusseren Neuweilerstrasse;2020-12-09;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110629;A;2020;Öffentlicher Verkehr|Gestaltung & Infrastruktur;https://grosserrat.bs.ch/dokumente/100393/000000393192.pdf;tbd
1165;20.5465;Interpellation;SVP;Messerli, Pascal;Interpellation Nr. 149 Pascal Messerli betreffend Nichtiger Freistellungsentscheid des Präsidialdepartements in der Causa Fehlmann/Ackermann;2020-12-09;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110627;A;2020;Verwaltung|Künste & Unterhaltung;https://grosserrat.bs.ch/dokumente/100393/000000393190.pdf;tbd
1166;20.5456;Anzug;;Wyss, Sarah;Anzug Sarah Wyss und Toya Krummenacher betreffend Unterbesetzung kantonaler Arbeitsinspektor*innen und Ausschöpfung Covid-19-Finanzierung;2020-12-09;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110621;A;2020;Arbeitsmarkt|Gesundheitsförderung;https://grosserrat.bs.ch/dokumente/100393/000000393184.pdf;tbd
1167;20.5455;Interpellation;;Kölliker, Sebastian;Interpellation Nr. 142 Sebastian Kölliker betreffend finanzieller Hilfe für die Gastronomie;2020-12-09;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110616;A;2020;;https://grosserrat.bs.ch/dokumente/100393/000000393158.pdf;tbd
1168;20.5454;Interpellation;LDP;Hug, Michael;Interpellation Nr. 140 Michael Hug betreffend Teilnahme von Basel-Stadt am digitalen Portal für kulturelle Schätze;2020-12-09;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110614;A;2020;Künste & Unterhaltung|Verwaltung;https://grosserrat.bs.ch/dokumente/100393/000000393156.pdf;tbd
1169;20.5449;Petition;;;"Petition P426 ""Basler Hauptpost soll nicht geschlossen werden""";2020-12-09;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110610;A;2020;Privatwirtschaft & Standort|Veloverkehr;https://grosserrat.bs.ch/dokumente/100393/000000393152.pdf;tbd
1170;20.5442;Anzug;GLP;Wüest-Rudin, David;Anzug David Wüest-Rudin und Konsorten betreffend Anpassung der Berechnung der Abgeltung der Staatsgarantie für die Basler Kantonalbank im Zuge der Revision des BKB-Gesetzes;2020-12-09;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110603;B;2020;;https://grosserrat.bs.ch/dokumente/100393/000000393032.pdf;tbd
1171;20.5443;Motion;LDP;Ebi, Alex;Motion Alex Ebi und Konsorten betreffend Planung eines neuen Hallenbads und einer neuen Publikumssporthalle;2020-12-09;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110601;B;2020;;https://grosserrat.bs.ch/dokumente/100393/000000393030.pdf;tbd
1172;20.5439;Schriftliche Anfrage;SP;Miozzari, Claudio;Schriftliche Anfrage Claudio Miozzari betreffend postpartale Depression;2020-11-11;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110600;A;2020;Gesundheitsversorgung|Kinder, Jugendliche & Familien;https://grosserrat.bs.ch/dokumente/100393/000000393029.pdf;tbd
1173;20.5436;Petition;;;"Petition P424 ""Weiterführung des Betriebs der Kindertankstelle Oekolampad während der Wintermonate 2020/21""";2020-12-09;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110595;A;2020;Nutzung & Regulierung|Kinder, Jugendliche & Familien;https://grosserrat.bs.ch/dokumente/100393/000000393018.pdf;tbd
1174;20.5433;Motion;SVP;Stalder, Roger;Motion Roger Stalder und Konsorten betreffend finanzielle Hilfe für lokale Fasnachts-Betriebe;2020-12-09;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110592;A;2020;;https://grosserrat.bs.ch/dokumente/100392/000000392980.pdf;tbd
1175;20.5432;Anzug;;Grossenbacher, Thomas;Anzug Thomas Grossenbacher und Konsorten betreffend 1. August ohne offizielle Feuerwerke in Basel;2020-12-09;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110591;B;2020;Klima & Luft|Künste & Unterhaltung;https://grosserrat.bs.ch/dokumente/100392/000000392979.pdf;tbd
1176;20.5431;Anzug;;Hafner, Patrick;Anzug Patrick Hafner betreffend Beseitigung von Schrottfahrzeugen auf Allmend;2020-12-09;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110590;A;2020;Abfall & Recycling|Gestaltung & Infrastruktur;https://grosserrat.bs.ch/dokumente/100392/000000392978.pdf;tbd
1177;20.5424;Interpellation;;Häfliger, René;Interpellation Nr. 134 René Häfliger betreffend Steuergelder für aussichtslose Verfahren;2020-11-11;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110583;A;2020;;https://grosserrat.bs.ch/dokumente/100392/000000392941.pdf;tbd
1178;20.5423;Interpellation;FDP;Zappalà, Andreas;Interpellation Nr. 133 Andreas Zappalà betreffend Verlängerung der Mietzinshilfen;2020-11-11;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110582;A;2020;;https://grosserrat.bs.ch/dokumente/100392/000000392940.pdf;tbd
1179;20.5419;Anzug;;;Anzug der Umwelt-, Verkehrs- und Energiekommission betreffend ergänzende Velomassnahmen zur Sanierung St. Jakobs-Strasse, Zeughaus - Birsstrasse;2020-12-09;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110578;B;2020;;https://grosserrat.bs.ch/dokumente/100392/000000392936.pdf;tbd
1180;20.5411;Interpellation;EVP;Widmer-Huber, Thomas;Interpellation Nr. 126 Thomas Widmer-Huber betreffend Aufbau dezentraler Corona-Testmöglichkeiten in Basel, Riehen und Bettingen;2020-11-11;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110568;A;2020;;https://grosserrat.bs.ch/dokumente/100392/000000392910.pdf;tbd
1181;20.5409;Petition;;;"Petition P423 ""Roger Federer-Arena jetzt!""";2020-11-11;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110566;A;2020;;https://grosserrat.bs.ch/dokumente/100392/000000392843.pdf;tbd
1182;20.5405;Schriftliche Anfrage;SP;Mattmüller, Georg;Schriftliche Anfrage Georg Mattmüller betreffend nach Artikel 74 IVG vereinbarten Leistungsvertragsauszahlung kantonaler privater Behindertenhilfe-Organisationen im Jahr 2020;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110563;A;2020;Menschen mit Behinderung|Sozialversicherungen und -leistungen;https://grosserrat.bs.ch/dokumente/100392/000000392839.pdf;tbd
1183;20.5399;Anzug;;Keller, Esther;Anzug Esther Keller und Konsorten betreffend neue und attraktive Wasserlandschaften für Basel;2020-11-11;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110558;A;2020;Stadtgrün|Klima & Luft;https://grosserrat.bs.ch/dokumente/100392/000000392834.pdf;tbd
1184;20.5396;Interpellation;;Haller, Christophe;Interpellation Nr. 123 Christophe Haller betreffend genügend Grippeimpfstoff;2020-11-11;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110552;A;2020;;https://grosserrat.bs.ch/dokumente/100392/000000392826.pdf;tbd
1185;20.539;Anzug;;Wenk, Kerstin;Anzug Kerstin Wenk und Konsorten betreffend Massnahmen um den Kauf von Hunden aus prekären Verhältnissen zu steuern;2020-11-11;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110546;B;2020;Bevölkerungsschutz|Steuerpolitik;https://grosserrat.bs.ch/dokumente/100392/000000392703.pdf;tbd
1186;20.5388;Interpellation;BastA!;Zürcher, Tonja;Interpellation Nr. 121 Tonja Zürcher betreffend indirekter Finanzierung von Kampagnen gegen kantonale Klimaziele;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110539;A;2020;Energieversorgung|Klima & Luft;https://grosserrat.bs.ch/dokumente/100392/000000392683.pdf;tbd
1187;20.5387;Anzug;;Wyss, Sarah;Anzug Sarah Wyss und Georg Mattmüller betreffend ambulante (hauswirtschaftliche) Dienstleistungen bedarfsgerecht und qualitativ hochstehend sicherstellen;2020-11-11;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110538;A;2020;;https://grosserrat.bs.ch/dokumente/100392/000000392682.pdf;tbd
1188;20.5386;Interpellation;BastA!;Bolliger, Oliver;Interpellation Nr. 120 Oliver Bolliger betreffend Massnahmen zum Schutz vor synthetischen Cannabinoiden;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110537;A;2020;;https://grosserrat.bs.ch/dokumente/100392/000000392681.pdf;tbd
1189;20.5385;Schriftliche Anfrage;SVP;Hablützel-Bürki, Gianna;Schriftliche Anfrage Gianna Hablützel-Bürki betreffend Transparente Zahlen über Langzeit-Sozialhilfebezüger: Wer bezieht in Basel wie lange Sozialhilfe?;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110536;A;2020;Sozialhilfe|Migration & Integration;https://grosserrat.bs.ch/dokumente/100392/000000392680.pdf;tbd
1190;20.5384;Interpellation;SP;Miozzari, Claudio;Interpellation Nr. 119 Claudio Miozzari betreffend Informatik im Erziehungsdepartement;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110535;A;2020;Volksschulen & Tagesbetreuung|Kommunikationsinfrastruktur;https://grosserrat.bs.ch/dokumente/100392/000000392679.pdf;tbd
1191;20.5383;Interpellation;SVP;Hablützel-Bürki, Gianna;Interpellation Nr. 118 Gianna Hablützel-Bürki zum Thema Altersdiskriminierung;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110534;A;2020;Ältere Bevölkerung|Arbeitsmarkt;https://grosserrat.bs.ch/dokumente/100392/000000392678.pdf;tbd
1192;20.5382;Interpellation;;Leuthardt, Beat;Interpellation Nr. 117 Beat Leuthardt betreffend desaströse Arbeitsbedingungen und Mauscheleien mit Subunternehmen in der Kehrichtverbrennungsanlage der IWB;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110533;A;2020;Arbeitsmarkt|Abfall & Recycling;https://grosserrat.bs.ch/dokumente/100392/000000392675.pdf;tbd
1193;20.5379;Interpellation;SVP;Schaller, Beat K.;Interpellation Nr. 115 Beat K. Schaller betreffend Basel goot dr Pfuus uus. Das Risiko, das keiner kennt;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110530;A;2020;Energieversorgung|Bevölkerungsschutz;https://grosserrat.bs.ch/dokumente/100392/000000392672.pdf;tbd
1194;20.5378;Interpellation;LDP;Hug, Michael;Interpellation Nr. 114 Michael Hug betreffend fasnächtliches Üben ermöglichen;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110529;A;2020;Künste & Unterhaltung|Lärm;https://grosserrat.bs.ch/dokumente/100392/000000392670.pdf;tbd
1195;20.5376;Anzug;SP;Mathys, Lisa;Anzug Lisa Mathys und Konsorten betreffend Nachweis für relevanten Lärmschutz an der Osttangente durch Temporeduktion;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110526;B;2020;Motorisierter Individualverkehr|Lärm;https://grosserrat.bs.ch/dokumente/100392/000000392666.pdf;tbd
1196;20.5375;Interpellation;;Griss, Christian;Interpellation Nr. 112 Christian Griss betreffend Verstösse gegen Isolations- und Quarantäne Anordnungen im Zusammenhang mit Covid-19 im Kanton Basel-Stadt;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110519;A;2020;Polizei & Kriminalität|Gesundheitsförderung;https://grosserrat.bs.ch/dokumente/100392/000000392616.pdf;tbd
1197;20.5369;Schriftliche Anfrage;SP;Heer, Barbara;Schriftliche Anfrage Barbara Heer betreffend Backup-Angebote für kurzzeitige und flexible Kinderbetreuung;2020-09-09;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110513;A;2020;Volksschulen & Tagesbetreuung|Kinder, Jugendliche & Familien;https://grosserrat.bs.ch/dokumente/100392/000000392524.pdf;tbd
1198;20.536;Anzug;SP;Heer, Barbara;Anzug Barbara Heer und Konsorten betreffend Care-Workshops - Begleitung werdender Eltern bei der Aufteilung der Lohn- und Care-Arbeit;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110503;A;2020;;https://grosserrat.bs.ch/dokumente/100392/000000392512.pdf;tbd
1199;20.5357;Interpellation;LDP;Auderset, André;Interpellation Nr. 110 André Auderset betreffend auch Eglisee soll länger zum Bade laden;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110501;A;2020;;https://grosserrat.bs.ch/dokumente/100392/000000392510.pdf;tbd
1200;20.5342;Anzug;;Vitelli, Jörg;Anzug Jörg Vitelli und Konsorten betreffend Veloroute Riehen - Basel entlang der Wiesentalbahn;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110496;A;2020;Veloverkehr|Gestaltung & Infrastruktur;https://grosserrat.bs.ch/dokumente/100392/000000392495.pdf;tbd
1201;20.5339;Anzug;SP;Mathys, Lisa;Anzug Lisa Mathys und Konsorten betreffend einer sicheren Veloverbindung von Gellert/Lehenmatt zum Joggeli;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110493;B;2020;Veloverkehr|Gestaltung & Infrastruktur;https://grosserrat.bs.ch/dokumente/100392/000000392492.pdf;tbd
1202;20.5338;Anzug;SP;Cuénod, Tim;Anzug Tim Cuénod und Konsorten betreffend Veloparking-Situation auf der Gundeli-Seite des Bahnhofs;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110492;B;2020;Veloverkehr|Areale & Quartiere;https://grosserrat.bs.ch/dokumente/100392/000000392491.pdf;tbd
1203;20.5355;Schriftliche Anfrage;SP;Pfister, Pascal;Schriftliche Anfrage Pascal Pfister betreffend Versorgungssicherheit, Lagerhaltung und Rückverlagerung der Produktion;2020-09-09;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110491;A;2020;Gesundheitsversorgung|Privatwirtschaft & Standort;https://grosserrat.bs.ch/dokumente/100392/000000392490.pdf;tbd
1204;20.5337;Anzug;SP;Mazzotti, Sasha;Anzug Sasha Mazzotti und Konsorten betreffend Primarschulkompetenz: Velofahren lernen;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110490;B;2020;Volksschulen & Tagesbetreuung|Veloverkehr;https://grosserrat.bs.ch/dokumente/100392/000000392488.pdf;tbd
1205;20.5335;Anzug;SP;Brandenburger, Jessica;Anzug Jessica Brandenburger und Konsorten betreffend Hygieneartikel an kantonalen Schulen;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110488;A;2020;Volksschulen & Tagesbetreuung|Gleichstellung der Geschlechter;https://grosserrat.bs.ch/dokumente/100392/000000392486.pdf;tbd
1206;20.5331;Anzug;SP;Mattmüller, Georg;Anzug Georg Mattmüller und Edibe Gölgeli betreffend Neustart 2020: Zukunftsgerichtete, nachhaltige Investitionen in den Care-Bereich zur Stärkung der Wirtschaft nach dem Corona-Lockdown;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110483;A;2020;Gesundheitsversorgung|Kinder, Jugendliche & Familien;https://grosserrat.bs.ch/dokumente/100392/000000392481.pdf;tbd
1207;20.533;Anzug;;Wenk, Kerstin;Anzug Kerstin Wenk und Konsorten betreffend kleinere Bebbisäcke;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110481;A;2020;;https://grosserrat.bs.ch/dokumente/100392/000000392479.pdf;tbd
1208;20.5349;Interpellation;;Stephenson, Jeremy;Interpellation Nr. 108 Jeremy Stephenson betreffend Einsicht in Verkehrsunfallakten durch den Anwalt des Verletzten;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110478;A;2020;;https://grosserrat.bs.ch/dokumente/100392/000000392397.pdf;tbd
1209;20.5346;Interpellation;LDP;Alioth, Catherine;Interpellation Nr. 105 Catherine Alioth betreffend Zukunft der Ballettschule Theater Basel (BTB);2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110475;A;2020;Mittelschulen & Berufsbildung|Künste & Unterhaltung;https://grosserrat.bs.ch/dokumente/100392/000000392394.pdf;tbd
1210;20.5345;Interpellation;LDP;Ebi, Alex;Interpellation Nr. 104 Alex Ebi betreffend Problematik mit Bettlerei;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110474;A;2020;Nutzung & Regulierung|Migration & Integration;https://grosserrat.bs.ch/dokumente/100392/000000392393.pdf;tbd
1211;20.535;Schriftliche Anfrage;SP;Brigger, René;Schriftliche Anfrage René Brigger  betreffend Senkung des Zweitwohnungsanteils von 12,7% in Basel;2020-09-09;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110473;A;2020;;https://grosserrat.bs.ch/dokumente/100392/000000392392.pdf;tbd
1212;20.5351;Anzug;AB;Battaglia, Olivier;Anzug Olivier Battaglia und Konsorten betreffend Förderung der freiwilligen C02-Reduktion;2020-10-14;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110472;B;2020;;https://grosserrat.bs.ch/dokumente/100392/000000392391.pdf;tbd
1213;20.5323;Interpellation;SP;Sägesser, Daniel;"Interpellation Nr. 100 Daniel Sägesser betreffend temporäre Anpassung der Energieverordnung zugunsten der Gastronomie und Event-Branche im ""Corona-Winter 20/21""";2020-09-09;;;https://grosserrat.bs.ch/index.php?option=com_gribs&view=geschaeft&laufnr=200110463;A;2020;Privatwirtschaft & Standort|Nutzung & Regulierung;https://grosserrat.bs.ch/dokumente/100392/000000392368.pdf;tbd
